"source_url","normalized_source","source_host","page_type","legacy_id","legacy_type_id","target_url","action","status_code","canonical_target","priority","lastmod","evidence","status","notes"
"https://www.batumparking.cn/index.php/news/id-206.html","https://www.batumparking.cn/index.php/news/id-206.html","www.batumparking.cn","news_detail","206","","https://batumtech.com/news/206","permanent_redirect","301","https://batumtech.com/news/206","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-205.html","https://www.batumparking.cn/index.php/news/id-205.html","www.batumparking.cn","news_detail","205","","https://batumtech.com/news/205","permanent_redirect","301","https://batumtech.com/news/205","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-203.html","https://www.batumparking.cn/index.php/news/id-203.html","www.batumparking.cn","news_detail","203","","https://batumtech.com/news/203","permanent_redirect","301","https://batumtech.com/news/203","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-202.html","https://www.batumparking.cn/index.php/news/id-202.html","www.batumparking.cn","news_detail","202","","https://batumtech.com/news/202","permanent_redirect","301","https://batumtech.com/news/202","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-201.html","https://www.batumparking.cn/index.php/news/id-201.html","www.batumparking.cn","news_detail","201","","https://batumtech.com/news/201","permanent_redirect","301","https://batumtech.com/news/201","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-200.html","https://www.batumparking.cn/index.php/news/id-200.html","www.batumparking.cn","news_detail","200","","https://batumtech.com/news/200","permanent_redirect","301","https://batumtech.com/news/200","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-199.html","https://www.batumparking.cn/index.php/news/id-199.html","www.batumparking.cn","news_detail","199","","https://batumtech.com/news/199","permanent_redirect","301","https://batumtech.com/news/199","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-198.html","https://www.batumparking.cn/index.php/news/id-198.html","www.batumparking.cn","news_detail","198","","https://batumtech.com/news/198","permanent_redirect","301","https://batumtech.com/news/198","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=1","https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=1","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.33","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=2","https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=2","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.33","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=3","https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=3","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.33","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=4","https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=4","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.33","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=5","https://www.batumparking.cn/index.php/news/www.batumparking.cn?&page=5","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.33","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
